,Title,Link,Genre,Author,Description
561,Những Bố Già Châu Á,https://khosachonline.com/sach/nhung-bo-gia-chau-a,Tâm Lý - Kỹ Năng Sống,Joe Studwell,"Những Bố Già Châu Á - Tiền Bạc Và Quyền Lực Ở Hồng Kông Và Đông Nam Á
Họ là ai?
Nhà tài phiệt hay trùm xã hội đen?
Những tính cách đặc trưng của họ là gì?
Cuốn sách này sẽ cho bạn biết:
Họ đã trở thành Bố già như thế nào?
Họ nắm giữ những dòng tiền mặt và khuynh đảo thị trường vốn ra sao?
Cấu trúc tổ chức doanh nghiệp của các Bố già như thế nào?
Ngân hàng của những Bố già có phục vụ dân chúng hay chỉ là những con lợn bỏ ống của họ?
Thị trường chứng khoán có đem lại lợi ích cho các cổ đông thiểu số hay không?
Các Bố già nhúng tay vào chính trị đã phạm phải những sai lầm ngu ngốc như thế nào?
Và rốt cuộc: 
Họ có sung sướng, hạnh phúc hay khổ sở vì luôn toan tính?"
562,Nghĩ Như Một Tỷ Phú,https://khosachonline.com/sach/nghi-nhu-mot-ty-phu,Tâm Lý - Kỹ Năng Sống,Donald J. Trump,"Sách là tự truyện của một tỷ phú bất động sản Mỹ - Donald J.Trump. Ông còn là ông trùm của một số chương trình truyền hình thu hút và là tác giả của vài quyển sách best-seller.
Tác giả cho người đọc thấy được cách nghĩ của một tỷ phú về tiền bạc, cuộc sống, sự nghiệp và cuộc sống. Bạn sẽ tìm thấy lời khuyên giá trị về đầu tư bất động sản, từ đánh giá bất động sản đến việc mua, bán và tái đầu tư. Bên cạnh đó, ông cũng chỉ cho bạn cách gây ấn tượng với mọi người, cách ""chỉnh"" và phê bình người khác, cách để hiểu bạn bè... tất cả mọi thứ bạn cần để tiến về phía trước.
Rất có thể những kinh nghiệm ông có được khá xa với bạn nhhưng chắc chắn cuốn sách sẽ là nguồn cảm hứng vô cùng giá trị với bạn, để bạn có thể giàu có và thành công. Hy vọng bạn sẽ đạt được điều tác giả nói:"" Cho dù bạn chỉ hấp thụ được 10% những hướng dẫn trong cuốn sách này, bạn cũng sẽ có cơ hội tốt để trở thành triệu phú."""
563,Những Lời Dạy Từ Các Thiền Sư Việt Nam Xưa,https://khosachonline.com/sach/nhung-loi-day-tu-cac-thien-su-viet-nam-xua,Tâm Lý - Kỹ Năng Sống,Nhiều tác giả,"Những Lời Dạy Từ Các Thiền Sư Việt Nam Xưa là tuyển tập những bài thơ, bài kệ và bài pháp của Chư tôn Thiền đức Phật giáo Việt Nam từ Ngài Khương Tăng Hội ở thế kỷ thứ 3 sau Tây lịch, được biết như là vị khai tổ của Phật giáo Việt Nam, đặc biệt những tác phẩm của Ngài là những tác phẩm văn học Phật giáo Việt Nam có mặt sớm nhất mà ngày nay chúng ta biết, tới Ngài Thanh Đàm ở thế kỷ thứ 19. Ngoài ra, cư sĩ Nguyên Giác còn viết thêm phần bình giúp độc giả có cái nhìn sáng rõ hơn về lời dạy của các vị thiền sư xưa.
Vì là bản dịch tập hợp những bài pháp, bài thơ và kệ của các thiền sư trải dài 16 thế kỷ, từ thế kỷ thứ 3 đến thế kỷ thứ 19, tác phẩm này chứa đựng tất cả những tinh yếu của Phật Pháp, đặc biệt và nổi bật nhất là về thiền.
(Thích Nguyên Siêu)"
564,Những Quy Tắc Vàng Của Napoleon Hill,https://khosachonline.com/sach/nhung-quy-tac-vang-cua-napoleon-hill,Tâm Lý - Kỹ Năng Sống,Napoleon Hill,"Napoleon Hill là một tác giả được nhiều người yêu mếm và có số lượng lớn các quyển sách nổi tiếng viết về đề tài phát triển tiềm năng con người, giúp hàng triệu người đạt được thành công.
Những nguyên tắc vàng của Napoleon Hill tập hợp những bài viết của ông trong khoảng thời gian từ năm 1919 đến năm 1923. “Những nguyên tắc vàng” này chính là chiếc chìa khóa hữu dụng trong mọi thời đại, đưa độc giả đến với thành công bằng phương pháp mang tính thực tiễn cao."
565,Tại Sao Tôi Bị Mọi Người Ghét ?,https://khosachonline.com/sach/tai-sao-toi-bi-moi-nguoi-ghet,Tâm Lý - Kỹ Năng Sống,Michele Borba,"Cuốn sách Tại Sao Tôi Bị Mọi Người Ghét? của tác giả Michele Borba sẽ đem tới cho con của bạn bạn những kỹ năng xây dựng tình bạn và những mối quan hệ tuyệt vời.
Làm thế nào để con bạn tồn tại trong sự đa dạng và phong phú của đời sống giao tiếp xã hội. Sách hướng dẫn thực hành dành cho các bậc phụ huynh và giáo viên.
Đừng tìm ở đâu xa. Nguồn tài liệu bạn cần có để giải quyết những vấn đề này, và gia tăng khả năng giao tiếp xã hội của con bạn, ở ngay trong tầm tay bạn. Dựa trên sự khảo sát của năm ngàn giáo viên và các bậc phụ huynh, cuốn ""Tại Sao Tôi Bị Mọi Người Ghét?"" trình bày cách làm thế nào để xây dựng tình bạn mà các trẻ cần biết, tạo quan hệ bạn bè và duy trì tình bạn, cũng như vượt qua được áp lực của trẻ cùng trang lứa trong mối quan hệ xã hội."
566,Phụ Nữ Yêu Như Thế Nào,https://khosachonline.com/sach/phu-nu-yeu-nhu-the-nao,Tâm Lý - Kỹ Năng Sống,Robin Norwood,"Khi yêu đương đắm chìm trong đau khổ...

Trong quyển sách nổi tiếng này, Robin Norwood đã chia sẻ với phụ nữ cách giải thoát mình khỏi thứ tình yêu có thể hủy hoại bản thân.

""Chúng ta sẽ tìm hiểu xem vì sao rất nhiều phụ nữ, tuy mong muốn tìm thấy một tình yêu đích thực nhưng cuối cùng vẫn không tránh khỏi việc dính líu đến những người tình không xứng đáng và không hề yêu thương họ. Và chúng ta cũng sẽ khám phá xem vì sao tuy đã biết mối quan hệ hiện có không đáp ứng được nhu cầu của mình nhưng ta lại khó lòng chấm dứt nó..

Chúng ta cũng sẽ biết vì sao nỗi khát khao yêu thương, ước ao được tìm thấy tình yêu đích thực cũng như chính tình yêu hiện có của ta lại có thể trở thành một sự nghiện ngập.""

""Một quyển sách làm thay đổi cuộc đời phụ nữ."" - Erica Jong."
567,100 Câu Chuyện Triết Lý Và Kẻ Trí,https://khosachonline.com/sach/100-cau-chuyen-triet-ly-va-ke-tri,Tâm Lý - Kỹ Năng Sống,Quách Thành,"Trong câu chuyện “Tài và bất tài”, người học trò đã hỏi Trang Tử: Hôm qua, cái cây trong núi vì bất tài mà được sống (cây không bị tiều phu đốn vì nó vô dụng), còn con chim vì bất tài mà chết (chim không biết gáy nên bị chủ nhà giết thịt đãi khách). Nếu là thầy, thầy sẽ xử trí thế nào? Trang Tử trả lời: “Tài” và “bất tài” cũng đều không tránh khỏi lụy thân, muốn sống yên ổn thì phải biết ở giữa “tài” và “bất tài”.

Qua câu chuyện, ta thấy được thái độ xử thế minh triết của Trang Tử. Bậc trí giả luôn biết tùy thời mà phát huy sở trưởng cũng như khắc phục sở đoản. Người tài trí luôn được mọi người tôn trọng, bởi người tài trí biết cách ứng xử trong mọi tình huống không chỉ giúp ích cho bản thân mà còn mang lại lợi ích cho cộng đồng."
568,10 Nguyên Tắc Trở Thành Nhân Tài Của Bill Gates,https://khosachonline.com/sach/10-nguyen-tac-tro-thanh-nhan-tai-cua-bill-gates,Tâm Lý - Kỹ Năng Sống,Lã Quốc Vinh,"Đây là nguyên tắc để trở thành nhân viên tài giỏi do chính Bill Gates đúc kết, là kim chỉ nam thành công và nguyên tắc làm việc mà các nhân viên của Công ty Microsoft phải tuân theo. Rất nhiều công ty nổi tiếng trên thế giới cũng áp dụng những nguyên tắc này để bồi dưỡng, nâng cao tinh thần làm việc cho nhân viên của công ty mình. ""10 nguyên tắc trở thành nhân tài của Bill Gates"" đã chỉ ra mục tiêu nỗ lực và phương hướng thành công cho nhân viên trên thế giới.

Dù ở đâu, làm gì, chỉ cần nắm chắc và áp dụng những nguyên tắc này thì bạn sẽ thành công. Cuốn sách cho chúng ta biết mình cần đổi mới, nâng cao kiến thức ra sao, làm việc nhiệt tình, song hành cùng kế hoạch lâu dài của Công ty như thế nào… từ đó bạn sẽ khẳng định được bản thân và giành được thành công."
569,Định Vị Cá Nhân,https://khosachonline.com/sach/dinh-vi-ca-nhan,Tâm Lý - Kỹ Năng Sống,Hubert K. Rampersad,"Thẻ điểm cân bằng cá nhân (TĐCBCN), một khái niệm quản trị tổng thể mới, là hành trinh tìm đến sự tự nhận thức, tự khám phá và tự đánh giá, dựa trên một số tiêu chí quan trọng, hướng đến sự phát triển liên tục và sử dụng các khả năng cá nhân. Nó giúp mỗi người tự tạo cho mình cơ hội để không ngừng hoàn thiện bản thân, trưởng thành, đạt đến sự cân bằng bền vững giữa cuộc sống và công việc mà không mất đi sự hứng thú, tính ham học hỏi và tinh thần sang tạo."
570,Tiền Không Bao Giờ Là Đủ,https://khosachonline.com/sach/tien-khong-bao-gio-la-du,Tâm Lý - Kỹ Năng Sống,Laura Vanderkam,"Khác với những cuốn sách khác nói về tiền, cuốn sách này không chia sẻ với các bạn bí quyết kiếm tiền triệu đô hay hướng dẫn bạn thoát khỏi nợ nần. Thay vào đó, Tiền không bao giờ là đủ sẽ hướng bạn đến sự thay đổi quan niệm về bản chất tiền bạc.
Thay vì nghĩ tiền là một nguồn tài nguyên khan hiếm, bạn hãy coi đó là một công cụ, sử dụng nó một cách sáng tạo để xây dựng một cuộc sống tốt đẹp hơn cho bản thân, cho những người bạn quan tâm và rộng hơn nữa là cho toàn xã hội.Khi bạn nghĩ ra về những lựa chọn của mình, thì thực sự: ""TIỀN CÓ THẾ MUA ĐƯỢC HẠNH PHÚC""!"
571,Bí Quyết Vượt Qua Kỳ Thi Một Cách Hoàn Hảo,https://khosachonline.com/sach/bi-quyet-vuot-qua-ky-thi-mot-cach-hoan-hao,Tâm Lý - Kỹ Năng Sống,Alpha Books biên soạn,"Bí quyết vượt qua kỳ thi một cách hoàn hảo - cuốn sách nhỏ nhưng bao hào ý nghĩa lớn. Ngày nay, khi việc học tập cũng ngày càng chủ động hơn thì việc cắm cúi vào học không còn là cách làm thông minh nữa. Vậy làm thế nào để có thể giảm bớt căng thẳng trong mỗi kỳ thi cho học sinh, sinh viên? Câu trả lời nằm trong cuốn sách này.

Đi học thật vui mà đi thi thì thật đáng sợ! Guồng quay học - thi rồi lại thi - học dường như làm ta mệt mỏi và kiệt sức. Đặc biệt, trước mỗi kỳ thi, chúng ta sẽ cuống lên không biết làm thế nào:

- Để đọc hết khối kiến thức khổng lồ?

- Để ghi nhớ những gì mình đã học?"
572,Trải Nghiệm Và Khát Vọng Cuộc Sống,https://khosachonline.com/sach/trai-nghiem-va-khat-vong-cuoc-song,Tâm Lý - Kỹ Năng Sống,Anne Morrow Lindbergh,"Với sự từng trải, nhạy cảm và ngòi bút tinh tế, Anne Morrow Lindbergh mang đến cho độc giả những hiểu biết sâu sắc về thế giới tâm hồn của người phụ nữ. Những thay đổi trong đời sống tình yêu, hôn nhân cùng những thắc mắc, trăn trở thầm kín của người phụ nữ đã được tác giả đề cập và phân tích một cách chân thực, hấp dẫn. “Trải nghiệm và Khát vọng cuộc sống” không chỉ là một quyền sách thú vị mà còn là tặng phẩm của tình yêu, hạnh phúc và lòng bao dung đối với nhiều thế hệ độc giả trong hơn 50 năm kể từ khi tác phẩm ra đời.

“Tôi bắt đầu viết những trang sách này chỉ để dành tặng cho chính mình, để suy ngẫm về cách sống, về sự cân bằng trong cuộc sống, trong sự nghiệp cũng như trong mối quan hệ với mọi người xung quanh… Nhưng rồi dần dần, những trang viết này còn bao gồm những tranh luận và những tâm sự thầm kín của nhiều người có cùng trăn trở, suy nghĩ như tôi…” (Anne Morrow Lindbergh)"
573,Những Nguyên Tắc Thành Công - Vươn Tới Đỉnh Cao Từ Xuất Phát Điểm Hiện Tại,https://khosachonline.com/sach/nhung-nguyen-tac-thanh-cong-vuon-toi-dinh-cao-tu-xuat-phat-diem-hien-tai,Tâm Lý - Kỹ Năng Sống,Jack Canfield,"Những Nguyên Tắc Thành Công sẽ dạy bạn cách củng cố, tăng cường lòng tự tin, vượt qua những khó khăn thách thức thường ngày, sống với đam mê và mục tiêu của mình, nhận ra tất cả những khát vọng của bản thân.

Đây không phải là cuốn sách của những ý tưởng hay. Đây là cuốn sách tập hợp 64 nguyên tắc sống mãi với thời gian đã được nhiều người thành đạt áp dụng. Nếu thực hiện hàng ngày, những nguyên tắc này sẽ đưa cuộc sống của bạn vượt ra khỏi những giấc mơ mãnh liệt nhất.

Với những câu chuyện truyền cảm hứng và hết sức ấn tượng về các doanh nhân, các vận động viên xuất sắc, về những người thành đạt trong tất cả mọi lĩnh vực, Những Nguyên Tắc Thành Công đã vẽ ra một tấm bản đồ bạn cần thực hiện để đạt được bất kỳ mục tiêu và mơ uớc nào trong cuộc sống.
 "
